"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","Y"
100,100,43,84,12,58,0,31,17,5,91,0,98,15,21,11,0
59,100,10,71,99,78,31,96,0,45,41,0,100,35,23,61,0
50,100,17,78,0,46,5,15,54,0,100,17,68,32,26,10,0
91,100,56,91,19,62,0,30,22,0,100,5,99,33,19,44,0
84,90,0,91,51,56,98,19,36,0,43,40,100,75,62,100,0
99,100,67,85,22,58,1,27,36,0,100,18,77,47,0,59,0
42,99,55,61,71,24,18,0,0,30,64,61,100,94,9,100,0
93,100,53,77,25,49,8,19,44,0,100,11,59,18,0,10,0
10,81,61,100,100,76,64,38,35,0,83,10,51,48,0,76,0
0,94,9,57,20,19,7,0,20,36,70,68,100,100,18,92,0
100,100,49,77,17,51,2,24,24,0,100,10,73,35,0,42,0
100,93,48,100,27,69,30,33,16,0,0,26,41,51,100,58,0
53,67,80,44,67,7,0,0,35,36,83,68,100,100,25,80,0
88,90,18,100,17,66,79,33,49,0,0,28,41,67,100,98,0
100,100,63,100,32,78,8,53,0,23,23,0,63,8,44,32,0
100,100,56,89,22,59,0,26,24,0,77,11,77,39,22,36,0
84,96,0,100,28,66,100,36,68,0,2,21,46,60,88,95,0
97,82,68,100,42,69,44,32,23,0,0,24,42,49,100,61,0
100,100,58,91,24,69,2,42,0,12,39,0,49,26,4,37,0
77,93,35,77,83,37,72,0,0,18,37,60,100,94,75,100,0
4,87,64,61,56,21,0,0,47,36,100,70,99,100,19,78,0
100,100,55,89,17,61,0,29,28,0,94,6,94,33,26,34,0
41,93,32,64,32,23,0,0,0,32,51,56,100,82,58,100,0
79,80,39,100,45,57,60,15,8,0,0,34,55,56,100,75,0
47,50,88,41,100,1,0,0,18,41,88,76,84,100,12,73,0
100,100,71,93,38,65,16,33,29,0,76,7,35,19,0,14,0
100,100,54,77,20,49,0,19,41,0,100,11,76,38,11,35,0
100,100,55,80,23,54,5,26,27,0,81,7,58,29,0,27,0
100,74,75,100,25,85,0,53,8,19,55,0,68,27,16,34,0
80,100,22,76,58,36,100,0,0,7,12,38,96,65,44,91,0
76,82,72,42,93,0,7,5,33,42,100,74,72,100,0,74,0
100,100,67,81,41,62,20,41,8,20,18,0,47,10,0,20,0
70,75,92,40,84,0,0,0,35,38,100,71,90,100,13,84,0
85,98,17,99,21,61,66,23,15,0,0,35,61,68,100,100,0
75,82,28,100,0,67,77,36,100,0,16,15,40,55,84,92,0
100,100,55,89,21,59,0,27,29,0,88,11,70,39,4,37,0
6,100,0,67,56,36,70,0,58,22,100,57,100,91,0,95,0
67,74,73,100,0,79,71,43,98,0,9,7,33,51,100,77,0
100,100,63,94,30,68,7,38,7,6,52,0,45,23,0,16,0
89,73,61,100,22,71,68,37,76,0,0,0,40,34,100,64,0
11,100,45,66,100,33,82,0,16,19,47,53,89,87,0,87,0
59,72,58,100,0,68,84,35,100,0,2,18,54,56,71,84,0
100,86,12,100,0,64,67,29,39,0,35,38,94,74,92,98,0
98,80,34,100,8,73,73,44,100,10,8,0,0,27,70,55,0
100,66,66,100,0,77,32,38,60,0,9,21,51,59,87,94,0
90,100,44,77,13,49,0,21,38,0,100,13,90,37,18,39,0
14,85,51,57,66,17,0,0,35,36,91,68,100,100,23,85,0
56,83,78,50,100,11,19,0,25,37,80,71,83,100,0,84,0
58,92,68,45,86,0,0,0,22,40,94,71,100,100,14,85,0
100,100,58,95,23,68,1,38,0,5,55,0,57,25,7,19,0
20,100,7,68,34,34,44,0,0,18,63,48,100,81,27,79,0
100,100,48,91,15,64,0,32,13,0,60,6,56,36,20,21,0
100,68,75,100,28,83,44,42,49,0,0,4,31,40,90,59,0
100,99,52,100,42,65,41,29,11,0,0,30,40,58,100,70,0
18,72,68,49,65,13,0,0,21,35,63,67,100,100,37,84,0
100,97,26,100,66,60,89,18,8,0,0,31,62,65,77,98,0
100,100,67,84,34,62,10,38,0,11,42,0,32,24,1,20,0
100,100,41,89,8,59,2,23,46,0,88,23,43,43,0,24,0
57,100,30,77,8,53,0,28,10,4,60,0,100,16,62,24,0
96,64,100,100,50,99,15,68,0,31,22,0,47,27,14,25,0
65,97,70,100,39,66,24,28,55,0,100,19,53,34,0,21,0
67,92,0,93,16,57,100,29,78,0,14,25,43,64,67,100,0
18,61,51,37,44,0,0,13,33,48,84,79,100,100,35,75,0
100,96,80,100,42,71,12,40,0,4,49,0,55,30,0,19,0
100,100,62,83,34,64,14,43,0,22,4,0,44,12,36,30,0
100,100,54,97,16,68,0,32,24,0,74,15,76,50,21,59,0
74,100,49,87,12,56,0,23,44,0,100,17,42,34,2,20,0
100,99,62,100,26,78,2,48,0,16,38,0,59,23,20,38,0
100,64,98,100,51,78,52,39,48,0,0,4,31,38,95,57,0
100,88,100,100,76,73,52,44,40,16,80,0,56,20,0,1,0
44,68,62,40,100,2,0,0,25,38,98,71,96,100,6,73,0
100,100,52,87,16,61,0,29,22,0,73,10,65,40,10,46,0
100,86,67,100,24,80,0,50,0,16,41,0,63,24,18,35,0
100,95,49,100,14,71,0,34,21,0,64,16,39,45,29,13,0
100,100,64,90,24,52,37,9,96,0,92,42,29,50,0,17,0
51,100,45,99,11,65,0,25,43,0,100,20,74,48,15,31,0
100,100,57,91,28,63,6,33,9,1,62,0,59,22,0,12,0
100,100,58,94,21,66,5,35,17,4,74,0,62,29,0,37,0
100,92,57,100,48,66,53,30,28,0,0,20,34,48,85,61,0
80,93,0,100,7,62,78,34,64,0,0,20,56,56,100,90,0
46,100,0,100,7,61,63,30,48,0,8,28,50,64,100,98,0
84,100,16,87,88,59,100,23,19,0,0,31,39,67,21,96,0
53,100,37,93,10,58,0,20,45,0,100,18,62,40,0,38,0
100,100,56,91,21,60,7,24,41,0,76,29,50,57,0,44,0
66,100,11,88,38,45,66,1,0,0,47,40,100,78,51,88,0
100,100,59,78,23,53,1,23,27,0,77,10,54,34,0,36,0
100,86,15,100,0,70,98,37,81,0,35,26,92,65,81,93,0
100,97,82,100,45,75,15,47,0,13,39,0,58,24,12,25,0
86,85,40,100,33,67,100,34,98,0,0,18,29,53,98,86,0
96,63,100,100,45,95,11,63,0,25,36,0,48,29,19,19,0
100,80,38,100,6,65,91,39,82,0,0,16,48,53,100,89,0
75,72,23,100,40,65,98,32,67,0,0,17,48,52,100,83,0
100,100,69,94,28,66,0,33,7,0,72,3,79,32,11,33,0
95,93,56,100,28,68,18,34,38,2,100,0,74,27,0,21,0
83,90,0,100,34,67,100,34,70,0,4,24,45,61,74,90,0
97,74,79,100,37,74,59,35,35,0,0,19,41,52,100,71,0
0,60,63,39,57,0,22,10,54,47,100,82,91,100,23,75,0
35,100,27,71,65,36,48,0,0,19,44,52,100,83,56,95,0
100,100,58,88,22,62,0,33,0,1,49,0,70,28,26,42,0
100,82,51,100,0,72,56,37,78,0,36,12,68,51,92,85,0
95,100,52,79,20,57,0,34,5,9,62,0,100,18,40,27,0
100,100,47,96,15,64,0,29,32,0,85,16,57,46,9,30,0
61,100,0,84,51,60,100,33,72,0,16,17,41,53,87,84,0
86,95,9,96,27,61,100,31,64,0,0,24,55,61,93,100,0
100,73,77,100,31,80,31,40,29,0,0,14,35,46,90,62,0
100,100,77,91,40,64,15,35,17,5,80,0,63,24,0,14,0
8,67,51,37,22,0,9,24,53,58,100,92,59,100,0,74,0
77,81,14,100,23,66,79,34,67,0,0,14,47,48,100,80,0
97,100,41,90,4,58,0,22,52,0,100,22,49,38,8,13,0
65,100,24,84,0,48,9,10,61,0,100,24,58,47,2,46,0
33,76,48,100,100,97,74,50,44,4,77,0,39,40,0,79,0
55,89,32,100,5,65,0,28,43,0,100,19,51,31,16,0,0
100,95,38,99,35,65,70,29,32,0,0,27,36,64,65,100,0
100,100,49,91,13,62,0,28,33,0,90,15,75,45,8,49,0
42,85,85,100,100,68,76,32,45,0,50,1,38,40,0,65,0
46,84,65,46,65,9,0,0,30,29,84,57,100,94,44,100,0
15,92,0,96,38,47,79,0,4,8,46,58,100,100,12,86,0
49,78,34,60,30,18,0,0,19,39,57,73,100,100,44,82,0
88,95,100,100,49,73,12,42,19,10,97,0,85,18,0,17,0
100,100,53,99,15,61,10,16,66,0,99,32,42,45,0,20,0
30,68,63,39,77,0,0,6,44,41,100,75,63,100,9,69,0
85,100,19,76,100,62,47,97,26,50,0,18,81,0,48,43,0
83,96,20,81,67,41,54,0,0,27,65,62,100,100,15,93,0
25,80,75,100,92,69,72,35,52,0,100,18,61,48,0,65,0
100,100,49,93,17,64,0,31,18,0,71,5,63,32,8,27,0
83,100,9,87,57,44,60,0,0,17,56,56,100,95,10,100,0
51,58,83,100,0,92,3,49,68,10,13,0,15,43,100,77,0
97,100,51,77,19,48,0,18,44,0,100,16,65,31,12,14,0
27,100,8,73,0,45,11,17,51,0,100,3,82,20,37,9,0
74,100,38,91,15,62,0,30,13,0,69,0,100,26,46,32,0
41,100,38,84,16,52,11,17,54,0,100,19,55,32,0,23,0
100,100,48,81,19,54,7,25,39,0,92,10,64,34,0,33,0
63,100,26,76,7,51,0,25,22,0,100,6,78,31,0,40,0
100,100,64,80,36,60,12,38,0,16,28,0,74,15,12,10,0
60,100,20,76,0,39,10,1,69,0,100,33,56,40,15,10,0
57,63,100,100,0,91,36,53,95,16,2,0,5,36,91,67,0
100,79,67,100,26,76,41,38,47,0,0,8,38,38,96,58,0
85,100,30,84,5,54,0,22,48,0,100,21,66,47,0,37,0
100,98,60,100,29,73,10,41,6,6,46,0,46,27,0,30,0
54,93,0,88,54,46,70,0,5,9,54,52,100,96,7,100,0
76,85,0,100,16,63,81,31,69,0,6,25,34,64,100,95,0
92,100,61,85,31,57,10,29,21,0,100,7,69,27,0,13,0
93,100,5,96,42,65,85,32,58,0,0,14,36,47,100,74,0
100,100,75,83,43,57,20,28,31,0,77,6,48,24,0,24,0
80,100,32,81,7,52,0,21,40,0,100,9,88,30,28,22,0
100,100,26,97,1,66,45,33,29,0,0,26,38,61,87,93,0
72,83,49,100,61,58,82,17,0,0,25,33,100,61,75,92,0
64,100,34,73,100,39,94,3,0,0,38,38,90,74,76,95,0
100,95,87,100,49,74,16,43,6,6,52,0,48,29,0,39,0
64,100,32,77,16,47,16,16,58,0,100,16,49,23,0,9,0
93,100,52,82,19,52,12,18,60,0,100,21,44,32,0,10,0
78,99,0,100,17,63,57,28,47,0,7,31,45,65,100,95,0
100,100,63,84,32,55,13,22,43,0,81,17,36,28,0,8,0
55,40,100,64,92,100,48,81,45,40,55,0,0,4,11,38,0
100,94,63,100,30,71,8,39,6,6,57,0,54,19,0,10,0
94,100,56,74,27,46,15,13,61,0,100,20,49,31,0,19,0
56,60,65,100,100,83,81,39,51,0,85,16,56,50,0,55,0
98,89,48,100,29,65,58,25,6,0,0,31,53,63,100,91,0
47,68,0,70,53,34,85,0,22,12,53,59,100,100,46,88,0
47,69,42,100,6,75,54,39,47,0,0,21,42,58,100,90,0
99,97,47,100,8,74,0,41,28,11,85,0,100,22,38,24,0
25,89,65,55,100,21,20,0,0,30,55,62,94,95,22,100,0
66,86,0,94,21,52,80,14,14,0,42,39,100,78,49,100,0
78,67,65,100,0,75,56,37,84,0,2,10,35,52,100,86,0
75,100,46,69,22,37,12,3,66,0,100,26,45,34,0,13,0
56,80,5,100,10,65,87,33,71,0,0,22,58,59,100,97,0
45,72,18,100,0,64,64,33,98,0,7,5,26,41,100,68,0
100,100,57,84,24,58,0,27,18,0,69,10,57,38,4,42,0
4,11,46,53,76,100,24,98,41,53,100,24,57,0,0,15,0
100,100,56,86,23,61,0,30,14,0,59,7,47,33,1,27,0
100,100,31,89,36,55,70,22,23,0,0,28,43,58,86,89,0
100,90,27,100,0,66,56,33,81,0,10,16,33,57,98,84,0
100,100,62,81,35,58,18,33,31,7,76,0,49,18,0,17,0
54,64,30,96,15,61,69,27,52,0,0,30,48,66,100,100,0
89,92,20,100,11,67,43,34,54,0,0,24,34,56,100,82,0
57,53,100,85,62,100,51,61,79,24,29,0,0,30,61,56,0
88,99,9,100,0,54,55,12,4,0,24,40,100,73,63,94,0
66,100,21,85,0,55,4,23,48,0,100,12,62,36,6,25,0
44,87,21,78,68,41,70,0,0,13,45,47,100,80,41,100,0
70,61,65,100,15,70,72,34,87,0,0,10,23,50,100,76,0
74,100,50,99,13,67,0,31,35,0,100,10,79,43,10,52,0
40,98,51,100,0,61,11,16,93,0,100,37,18,51,24,19,0
98,100,56,80,23,48,10,9,58,0,100,18,49,22,0,8,0
65,84,40,100,7,68,0,31,34,0,100,8,64,24,11,3,0
56,76,73,52,93,13,0,0,37,35,100,69,100,100,17,76,0
81,100,55,92,17,61,3,26,41,0,100,14,65,44,0,60,0
18,74,3,67,74,34,41,0,3,27,59,63,100,100,0,95,0
41,100,0,70,76,37,100,0,10,5,41,43,97,79,27,91,0
60,100,33,83,0,49,8,11,68,0,100,30,48,38,32,5,0
0,88,65,55,100,16,45,0,43,40,90,77,68,100,8,69,0
100,100,54,80,21,50,14,13,61,0,100,19,48,22,0,8,0
100,84,55,99,4,72,49,33,43,0,0,28,41,69,97,100,0
32,100,17,75,87,41,64,0,12,20,79,55,100,96,0,96,0
48,97,7,76,22,35,0,0,5,31,49,65,100,95,52,100,0
25,46,100,31,80,0,0,9,38,45,89,78,54,100,20,68,0
48,94,0,76,53,39,47,0,3,14,70,46,100,88,28,100,0
41,84,93,52,100,12,33,0,47,39,93,74,72,100,0,81,0
100,100,56,83,28,56,10,28,21,0,69,6,52,28,0,23,0
100,100,54,92,19,67,0,35,22,6,71,0,89,25,48,46,0
75,100,40,90,11,59,0,27,32,0,98,5,100,28,38,16,0
73,100,35,93,6,61,0,25,42,0,100,18,72,42,19,21,0
100,100,57,81,23,58,0,35,7,9,61,0,68,20,20,22,0
97,89,68,100,32,68,13,32,39,0,100,10,46,26,0,10,0
44,75,21,38,0,0,18,28,56,60,100,90,82,100,28,81,0
100,100,52,79,18,54,0,25,28,0,85,9,66,34,3,39,0
57,100,33,94,8,59,3,22,48,0,100,15,57,32,0,19,0
76,100,36,75,10,47,0,17,43,0,100,12,63,31,3,23,0
100,93,64,100,30,72,10,42,12,11,72,0,66,24,0,14,0
67,100,24,78,0,49,0,19,44,0,100,10,65,28,10,18,0
100,100,44,80,11,47,0,11,56,0,100,30,55,44,0,19,0
90,100,52,82,22,54,0,24,24,0,82,5,100,23,42,22,0
56,86,39,69,100,34,59,0,0,17,53,54,95,94,22,100,0
69,89,6,100,10,64,35,26,10,0,0,36,47,64,100,91,0
55,100,18,78,0,49,5,20,46,0,100,12,68,29,10,22,0
100,100,61,93,33,65,15,33,25,0,64,6,44,33,0,37,0
44,73,77,100,100,68,78,28,68,0,100,33,56,51,0,53,0
16,92,0,70,68,36,68,0,15,25,53,63,100,100,34,92,0
88,100,100,99,52,74,14,46,0,14,57,0,84,20,18,26,0
53,100,35,93,6,61,0,28,36,0,96,12,100,42,37,28,0
65,95,0,77,46,36,35,0,5,26,73,61,100,100,6,84,0
77,100,25,82,3,53,0,24,43,0,100,16,46,28,6,4,0
49,100,14,73,0,39,10,5,64,0,100,25,57,44,1,38,0
77,83,47,72,78,27,22,0,0,30,68,60,100,100,20,90,0
74,74,62,100,10,76,36,39,62,2,0,0,24,30,100,50,0
100,100,49,92,15,66,0,35,12,4,63,0,57,27,1,30,0
63,100,43,89,15,58,10,23,50,0,100,18,63,43,0,50,0
67,100,35,79,17,48,24,15,70,0,100,21,45,21,0,3,0
0,24,43,59,64,100,18,94,67,61,100,23,43,0,7,29,0
58,100,17,77,0,47,8,16,57,0,100,21,68,42,9,37,0
100,100,49,97,15,65,0,28,33,0,85,17,62,39,20,12,0
72,100,31,77,4,50,0,21,40,0,100,5,88,28,28,36,0
58,100,21,80,0,48,9,14,56,0,100,16,64,27,25,8,0
100,100,55,82,22,55,0,27,11,0,95,11,85,35,9,21,0
54,97,20,73,48,34,35,0,0,22,50,50,100,78,71,100,0
48,100,39,89,14,56,12,19,57,0,100,17,52,30,0,15,0
69,100,31,77,7,50,0,23,31,0,100,2,94,24,33,21,0
100,100,64,97,36,70,13,41,9,11,52,0,51,17,0,15,0
100,100,56,78,22,52,0,24,23,0,79,11,69,29,18,13,0
32,87,76,51,98,14,16,0,46,32,100,66,76,100,0,82,0
55,100,17,76,0,50,3,22,41,0,100,10,62,24,10,8,0
74,100,28,78,0,52,0,24,37,0,100,6,76,26,13,19,0
100,100,85,86,60,62,41,36,29,9,58,0,46,21,0,21,0
72,97,4,91,14,45,29,0,0,30,61,65,100,100,20,86,0
27,73,35,48,100,14,70,0,38,38,89,75,94,100,0,86,0
67,78,54,100,0,83,36,43,61,0,15,14,51,54,100,80,0
86,100,36,80,1,49,0,14,56,0,100,23,51,37,2,16,0
52,100,18,76,0,46,9,17,61,19,100,38,54,22,18,0,0
49,75,44,100,23,73,43,37,47,0,0,16,40,45,100,68,0
100,100,60,86,26,58,0,28,16,0,73,9,56,31,3,16,0
100,100,69,91,43,72,18,49,0,22,16,0,34,11,3,10,0
77,97,13,85,62,41,100,0,24,11,48,63,72,100,0,76,0
60,100,28,88,7,59,0,28,33,2,100,0,87,15,22,4,0
100,100,67,96,29,67,0,33,15,0,70,1,71,18,19,10,0
49,73,61,100,0,84,42,42,81,0,26,10,43,56,100,86,0
44,95,1,72,39,36,38,0,0,24,49,57,100,90,34,100,0
67,73,41,100,16,67,73,34,78,0,0,10,35,47,100,77,0
100,100,67,92,37,69,13,43,0,14,30,0,51,21,11,20,0
100,100,70,92,37,65,8,36,1,4,52,0,54,20,0,15,0
41,94,71,72,95,33,34,0,0,27,51,63,100,100,41,94,0
100,100,54,84,18,59,0,29,21,1,75,0,92,27,51,48,0
55,100,27,94,5,56,8,18,59,0,100,23,45,31,0,8,0
67,96,20,100,21,59,41,20,11,0,0,35,48,65,100,93,0
100,100,61,85,25,58,0,28,23,0,77,9,85,39,30,50,0
7,61,75,35,72,0,0,7,42,41,100,72,79,100,14,75,0
100,100,56,92,22,66,0,34,8,0,56,0,71,29,25,40,0
78,100,30,74,5,44,0,13,60,0,100,26,48,39,2,15,0
85,100,37,79,13,47,14,14,67,0,100,26,51,40,0,21,0
63,100,29,83,10,50,19,16,67,0,100,19,48,31,0,19,0
95,100,46,80,13,53,0,25,28,0,100,10,62,32,8,18,0
100,73,56,100,3,72,55,37,80,0,0,3,27,41,95,70,0
59,77,15,63,88,31,47,0,14,26,66,62,100,100,0,99,0
57,92,18,72,42,30,7,0,0,39,50,69,100,99,43,100,0
78,62,60,100,12,65,94,32,100,0,0,14,60,53,72,83,0
91,100,38,97,6,65,0,28,44,3,100,15,50,24,3,0,0
100,100,39,93,43,59,70,25,32,0,0,24,34,56,79,84,0
42,63,100,85,54,100,42,62,62,22,0,0,0,27,73,51,0
79,100,46,82,13,52,0,18,48,0,100,18,58,37,0,27,0
90,100,53,73,19,46,0,16,41,0,100,8,81,26,20,29,0
100,100,49,88,20,56,7,19,46,0,95,17,51,22,0,7,0
43,84,0,77,48,37,28,0,1,25,68,57,100,97,21,100,0
56,100,24,73,0,37,8,2,74,5,100,36,41,34,27,0,0
100,100,66,90,26,66,0,40,4,12,62,0,80,19,10,16,0
3,15,44,51,88,88,46,100,42,63,100,31,72,0,0,17,0
100,100,55,96,20,66,0,32,16,0,79,2,68,27,9,13,0
73,69,100,100,0,95,39,54,85,13,7,0,13,40,89,73,0
40,100,21,89,0,55,10,18,55,0,100,15,56,27,26,1,0
100,84,49,78,79,39,84,0,0,13,37,50,93,85,18,100,0
100,100,52,94,22,70,1,44,0,15,39,0,70,19,29,28,0
66,82,15,81,25,36,52,0,0,12,52,55,100,100,35,76,0
100,100,63,93,24,64,0,30,21,0,70,18,47,46,3,33,0
0,18,39,59,82,100,34,100,34,62,100,36,68,0,14,19,0
59,77,60,44,69,0,0,6,36,43,100,72,96,100,31,75,0
95,88,23,100,57,62,100,24,42,0,0,31,44,69,87,97,0
78,100,34,79,9,52,0,24,29,0,100,7,76,23,13,9,0
46,62,85,96,15,100,12,60,44,19,0,0,28,37,100,55,0
77,100,42,79,14,57,0,33,16,9,77,0,100,17,42,21,0
73,86,12,100,0,66,77,35,100,0,6,8,34,48,75,85,0
58,58,100,94,45,100,41,59,72,20,10,0,0,31,67,57,0
64,87,0,100,35,53,78,6,19,0,61,41,100,82,44,78,0
97,100,83,95,40,69,10,42,10,14,97,0,100,17,0,9,0
6,50,41,50,100,19,44,0,20,37,63,73,65,100,0,73,0
76,76,39,100,0,76,41,39,73,0,17,7,35,47,100,69,0
100,100,42,100,1,71,18,33,14,0,0,32,36,64,83,92,0
78,81,41,91,41,44,56,0,0,18,48,60,100,100,33,91,0
52,95,0,83,42,41,81,0,1,2,44,39,100,75,50,100,0
95,100,55,78,25,51,9,23,40,0,100,15,64,34,0,23,0
97,100,61,95,34,60,25,23,65,0,100,25,53,44,0,31,0
67,100,29,73,0,38,9,0,78,10,100,47,41,37,10,2,0
100,87,66,100,28,68,11,31,41,0,92,18,51,42,0,24,0
11,75,49,47,83,10,0,0,34,37,100,70,95,100,5,79,0
0,79,25,50,98,25,71,0,10,16,50,47,100,76,83,100,0
100,100,66,88,32,66,7,39,0,10,44,0,62,18,14,22,0
100,88,20,100,43,54,78,10,0,0,12,42,83,74,50,93,0
92,78,42,100,0,70,41,36,86,2,19,0,28,34,100,63,0
42,100,15,73,0,45,4,17,51,0,100,16,92,43,34,39,0
65,100,28,74,0,45,0,13,50,0,100,12,58,24,5,13,0
100,100,46,90,57,55,91,23,46,0,0,17,35,50,85,75,0
39,85,86,49,100,11,6,0,31,35,96,67,90,100,0,85,0
61,85,47,100,8,70,0,34,41,7,100,11,55,24,9,0,0
6,36,60,64,74,100,19,83,62,51,100,18,40,0,0,28,0
68,89,17,100,28,63,72,28,36,0,0,32,47,64,100,95,0
40,100,21,86,0,49,2,10,53,0,100,19,61,33,14,16,0
100,100,76,96,42,68,22,37,30,5,87,0,67,25,0,18,0
100,100,60,92,20,63,0,30,24,0,83,11,69,41,5,49,0
90,100,52,75,26,48,11,19,49,0,100,18,38,24,0,2,0
53,64,100,88,52,100,29,66,60,27,30,0,0,24,46,53,0
82,96,63,62,100,25,45,0,18,32,77,65,97,100,0,98,0
66,72,27,100,0,75,45,39,63,0,11,24,50,61,100,87,0
73,100,47,86,18,58,0,29,8,0,77,4,100,29,29,29,0
99,100,56,76,21,50,0,21,38,0,100,8,77,30,14,26,0
84,72,65,100,16,73,51,36,65,0,0,5,37,39,100,61,0
58,100,21,85,0,52,3,17,51,0,100,17,60,35,12,19,0
33,90,57,56,91,20,9,0,0,33,76,64,100,100,4,96,0
0,83,18,50,63,16,23,0,3,35,50,68,100,100,13,95,0
100,100,58,86,27,66,7,43,0,18,34,0,72,14,43,29,0
45,71,63,100,20,78,44,39,51,0,0,11,40,40,100,52,0
100,97,69,100,34,69,13,33,31,0,90,4,55,24,0,10,0
23,78,51,100,100,78,70,40,40,0,78,2,37,37,0,74,0
42,100,20,71,100,84,20,97,0,48,14,0,73,24,8,58,0
20,77,61,100,100,80,48,46,9,7,68,0,25,39,0,82,0
62,100,20,96,0,60,9,22,59,0,100,25,48,35,5,8,0
93,100,39,81,10,46,11,7,71,2,100,35,37,32,0,0,0
100,100,73,95,40,69,14,39,2,2,39,0,37,29,0,14,0
5,70,56,44,60,3,0,0,30,39,84,72,100,100,32,74,0
61,100,24,88,21,49,26,9,0,0,7,37,51,60,100,78,0
100,91,49,100,28,66,55,30,26,0,0,30,50,61,95,90,0
70,100,54,86,29,53,23,16,69,0,100,23,50,36,0,21,0
87,100,49,77,19,52,0,24,25,0,83,2,100,25,45,31,0
64,65,100,100,41,85,67,42,64,0,0,16,20,59,81,74,0
65,100,33,80,12,57,0,35,6,12,52,0,100,13,58,19,0
2,91,0,56,28,21,43,0,39,33,76,65,100,100,37,96,0
100,100,57,85,20,57,0,27,26,0,90,8,81,34,14,36,0
84,100,55,81,32,58,20,33,30,9,100,6,52,13,0,0,0
99,89,26,100,27,68,83,32,40,0,0,27,63,61,100,91,0
7,67,62,39,100,8,38,0,24,33,57,67,74,100,0,91,0
41,100,58,60,70,19,1,0,0,35,60,65,100,95,25,84,0
78,72,60,100,24,68,69,32,57,0,0,29,36,67,100,98,0
90,100,58,88,23,56,16,17,66,0,100,27,58,54,0,43,0
67,100,39,88,10,56,0,20,44,0,100,12,92,38,31,37,0
42,97,4,72,33,33,42,0,0,22,56,54,100,89,44,100,0
70,100,33,89,0,56,2,18,62,0,100,27,40,43,0,17,0
100,100,62,85,34,58,11,31,0,3,48,0,81,24,34,23,0
100,100,66,98,34,75,10,48,0,17,32,0,57,23,22,40,0
72,100,28,80,53,47,84,15,30,0,0,23,49,50,100,76,0
97,91,0,94,19,58,68,22,12,0,20,37,81,70,100,100,0
74,100,47,82,54,43,54,4,0,0,28,31,78,55,100,89,0
100,100,43,95,56,56,59,17,0,0,17,34,65,65,72,95,0
100,100,62,80,34,58,13,34,0,10,36,0,57,21,9,24,0
77,69,97,100,28,80,53,38,78,0,0,7,30,43,100,69,0
100,83,46,100,34,68,72,33,53,0,0,11,46,41,94,71,0
100,100,52,85,20,55,2,22,37,0,80,24,46,47,0,26,0
100,100,62,87,21,59,0,27,30,0,95,9,73,34,5,30,0
100,82,56,100,51,60,69,18,22,0,0,28,48,53,96,73,0
88,90,14,100,35,70,100,38,79,0,0,11,40,51,88,89,0
100,85,24,100,2,73,77,42,85,0,0,14,33,56,81,87,0
100,100,70,87,29,60,0,30,3,0,71,5,73,30,2,25,0
34,94,26,63,62,29,51,0,68,35,100,69,83,100,0,86,0
55,100,0,89,28,57,69,28,35,0,24,26,59,59,100,89,0
100,100,46,80,14,53,0,25,27,0,100,7,78,28,3,21,0
99,100,54,85,17,54,15,18,71,0,100,21,37,36,0,18,0
100,100,56,88,16,58,0,23,40,0,97,18,54,42,0,22,0
90,100,51,76,21,49,11,19,50,0,100,12,52,23,0,15,0
100,98,53,100,18,70,0,32,21,0,66,17,47,47,18,24,0
99,100,64,81,25,52,6,19,55,0,100,25,60,45,0,31,0
66,100,27,88,42,50,45,11,0,0,7,34,53,53,100,70,0
83,100,0,91,54,66,100,34,68,0,5,11,11,48,38,85,0
98,100,34,77,0,37,20,0,89,0,100,37,36,51,6,49,0
65,100,17,83,52,40,60,0,0,24,34,65,100,93,66,99,0
100,100,59,81,25,53,6,22,38,0,88,17,42,24,0,9,0
66,100,18,75,36,35,27,0,0,28,48,60,100,91,39,98,0
100,71,80,100,24,83,40,48,57,12,0,0,11,33,78,56,0
100,87,86,100,41,76,9,49,0,18,46,0,78,22,15,26,0
100,100,55,78,26,52,9,25,25,0,86,15,64,35,0,21,0
100,100,60,96,23,68,0,33,17,0,69,7,75,38,22,37,0
0,87,65,67,100,32,78,0,40,30,60,66,80,100,4,94,0
100,82,29,97,14,62,60,22,0,0,27,39,99,72,77,100,0
80,100,37,76,10,50,0,22,39,0,100,13,68,37,2,46,0
90,100,55,85,17,58,0,26,35,0,100,5,87,33,22,36,0
11,100,16,66,27,32,0,0,14,28,64,59,100,92,39,97,0
43,78,68,40,55,1,0,0,18,37,65,65,100,99,45,100,0
100,100,55,80,21,54,0,26,28,0,98,5,79,26,7,19,0
100,100,78,83,56,57,40,31,44,3,92,8,46,14,0,0,0
100,100,52,82,15,54,0,21,44,0,96,17,66,43,7,30,0
100,98,56,100,20,77,0,48,3,17,44,0,53,22,11,40,0
100,91,0,91,41,60,92,25,20,0,0,29,55,64,88,100,0
100,100,50,80,19,59,0,36,0,13,53,0,78,19,3,19,0
100,100,78,98,34,69,6,36,15,1,77,0,68,32,0,28,0
100,79,59,100,17,73,0,35,22,0,76,5,59,34,19,16,0
100,100,55,94,27,70,6,44,0,14,29,0,43,25,2,25,0
100,97,23,100,14,67,65,34,43,0,0,26,39,62,93,96,0
