"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","Y"
857,126,388,704,166,2885,68,-1127,1038,1015,818,887,586,414,-2412,97,962,392,-18,162,1
1119,1984,69,377,-372,167,36,1431,1919,-55,1394,71,748,1343,97,2485,-334,1657,1194,1198,1
273,1328,243,1012,-614,-426,764,592,-402,328,-418,-269,-636,155,-562,-131,-1418,1307,948,843,1
14,-377,-1625,-3707,-1039,-2458,-1258,4491,-438,-115,1387,1839,-343,-1096,199,673,416,1475,4015,3324,0
-56,-495,726,189,-1238,-506,853,-899,-446,691,11,26,448,42,196,-246,-1061,2241,1718,1933,1
-554,-13,4165,2032,1443,2271,0,-421,-38,-1506,703,1203,-73,-1552,-33,-505,-1565,-3572,-73,-2636,0
-1777,175,188,685,-251,2412,31,-379,2249,-2472,-1111,-122,76,-191,797,1536,-217,-1235,-917,-303,0
453,1932,-2423,176,1712,-619,-147,209,562,1559,2105,551,12,-432,-546,522,17,911,61,-1309,1
1922,1745,-838,-737,1253,852,1103,-2067,-5064,1433,-78,479,1609,1022,-2042,1232,2892,-3043,195,1726,0
-89,834,1202,-1013,-2887,2575,577,326,552,738,-4236,1906,-3536,-335,-2705,126,-4681,-2119,1113,-1094,0
-193,386,-304,715,-479,683,1813,913,-54,1794,48,1187,-2463,1722,138,736,-322,36,-921,253,1
163,1832,177,-151,842,-69,1085,1538,259,429,1661,1,195,-1074,222,443,983,-651,372,309,1
-1076,1809,962,746,-212,1905,1726,1297,1821,1836,-521,-728,426,736,-267,926,-9,2795,1113,-1087,1
3,1548,-138,-103,-7,-598,-1465,-868,57,1722,-174,-12,1608,-622,-493,-116,367,-809,1109,2097,1
-193,1527,1289,-4386,2,2292,-111,25,-2279,-2205,-1784,1541,-807,-289,2433,-4923,2142,-431,-1884,3609,0
-72,1218,-1851,2818,-6011,3291,2854,1784,-119,-662,-844,-2273,1896,165,-1343,2243,3031,6,-2085,-539,0
2233,-208,-3101,-1814,-431,1156,-4124,751,-1192,-319,-2389,-1337,-293,23,-3488,1282,-2245,-1902,-124,95,0
1209,-318,1538,-198,1375,-89,225,276,1096,1549,2041,-393,42,1214,127,728,273,1234,65,664,1
-612,832,-1827,1178,-1107,3394,-1413,-1565,168,-1597,2092,-569,142,892,-1372,3291,-45,-1123,-797,2181,0
-21,-916,-664,3232,344,224,-2053,-107,295,-362,3403,-416,631,1264,-1736,-1562,-58,-2096,289,-62,0
117,-1004,1092,221,425,1905,1589,1639,267,343,202,-7,2581,1278,263,948,368,198,306,289,1
1553,711,-792,328,649,2174,-886,-1292,2169,1195,2044,519,241,43,1625,964,1357,172,-1012,-343,1
482,-627,-1776,88,-1018,124,2307,1493,542,2094,-596,-1916,-1924,-1332,775,-386,-1917,861,63,-6173,0
1393,-624,1548,-1453,-365,693,61,1601,-1622,1135,1115,1292,62,2835,-656,1172,789,-1188,73,-1252,1
-8,2115,207,56,844,181,-214,2013,2637,1086,1355,1424,318,2522,756,2768,-607,49,794,318,1
1558,63,-2442,3749,568,-2718,-904,-2529,212,1984,1841,-616,-2448,533,-1174,-1416,2163,1694,-778,1698,0
-546,-1697,186,-495,22,-21,1206,169,-654,705,1072,1321,1665,2836,-578,-68,1384,1775,-1319,-53,0
392,1161,-95,2361,2639,-1243,-2236,-3384,-3255,-1298,-304,-3706,-16,1042,458,-1572,894,1633,-2739,-1716,0
-375,-794,-398,771,2583,22,-486,193,-54,3256,1438,2214,1805,68,1309,571,1563,-491,1156,1269,1
844,1134,-148,117,568,1661,1007,962,-601,2666,1108,745,-59,683,-1092,-2496,-231,1594,618,78,0
-407,1617,2667,-1484,1118,-1554,195,-1618,-268,-2987,-672,-1022,3259,159,-108,1759,1129,4043,-2314,1039,0
2072,1543,1848,757,-427,1074,-183,195,1035,-474,2042,-992,1372,2035,1377,724,-97,619,-152,-412,1
-353,754,996,-478,1513,-68,-311,568,73,538,931,-603,-1211,1385,2344,779,-2553,-376,58,1126,1
983,838,-938,-1304,-2758,392,26,1589,1683,846,189,233,-2016,1952,-93,2575,-1935,1702,-182,1261,0
2527,2602,552,1883,1263,-2146,992,-3824,1159,452,-1286,-819,1272,-237,253,-2087,-336,1447,-1058,-1627,0
3508,5189,1238,-624,2538,-2029,-25,-1223,-1608,-308,2556,1159,-382,-419,-478,-2531,345,968,2549,1381,0
2918,-21,1727,1272,-3692,-323,835,1182,-3151,-84,-4825,988,-1688,204,1562,418,-767,662,1484,1216,0
2748,1698,-1714,-698,-912,-3253,-1047,253,725,-795,-292,-468,-3686,188,-2112,1141,773,617,-2014,-1113,0
-401,-524,-755,595,2029,-581,-1006,12,-265,84,-569,1227,1021,-218,2681,322,251,1393,531,22,1
-893,1879,1559,-2723,-434,4395,4872,-14,2173,268,-953,402,-242,-41,-3587,1742,-2376,-772,1487,-2135,0
586,12,1232,1056,699,845,576,-34,1522,1388,1458,-944,-146,9,-186,272,908,-823,2612,-182,1
996,184,-606,-597,-154,1855,451,-805,-514,253,1082,2131,-673,2679,-181,1342,1101,14,16,-1089,1
-185,2264,-4,-663,-918,2024,-1764,-1143,-55,35,1769,768,178,-543,-86,468,-678,1327,-376,-13,1
913,1211,-217,2426,-158,3931,-117,-1895,-3493,1824,-3158,-596,1668,374,-93,-1719,672,3546,-1365,-871,0
178,-3167,1035,-1915,2016,311,3224,1265,-1174,-2261,1808,212,87,37,2965,-18,199,-1205,-1386,-1107,0
484,82,729,3359,1224,-316,-819,1561,-268,-789,631,1072,915,409,2337,26,-65,-798,987,26,1
3662,1403,465,-681,745,564,836,1124,553,-3766,-617,3141,-54,-779,1777,-197,476,-1519,-347,-505,0
505,-192,-84,224,1296,2109,-1387,-15,-134,1155,1232,758,-246,-714,224,51,723,584,21,1089,1
-2,52,1651,2272,-747,101,-82,464,178,-22,815,2498,23,1649,-387,2767,145,-785,1593,902,1
476,1039,2461,-1331,-93,223,261,1441,-2183,-1516,2504,3485,-2336,-225,12,2527,-1143,-662,776,1877,0
-163,-2228,-105,-3632,1607,1116,-1634,87,-1896,2832,-178,-2219,-2749,4685,-382,253,-413,343,-1484,96,0
454,464,3221,1301,-901,2227,-1446,12,-334,835,53,-3837,3332,1225,-279,-2705,106,264,-2847,88,0
-21,-1055,3274,3971,-1748,102,-1623,124,5174,1155,558,-5291,-5202,421,495,-384,-662,74,-934,616,0
146,1988,1849,-98,888,1042,-53,634,1359,1465,-236,-504,123,48,512,213,2416,-1091,-145,1741,1
1439,-556,1469,-953,897,-553,89,-799,-1549,-425,-226,1227,1815,-1181,242,648,-1858,439,851,2228,1
-464,1313,-106,134,1237,1196,388,-1622,-428,343,52,1396,1162,919,-938,714,1114,186,124,235,1
-1264,852,983,535,-1112,745,879,1566,-994,-326,-654,-52,617,534,1246,1873,1475,676,1946,-502,1
242,-689,-19,-219,75,-1192,1685,-936,1243,-14,828,-265,-678,106,-1253,52,152,975,157,608,1
-178,2555,716,501,-279,227,149,555,168,-64,-1852,266,1668,953,724,607,-4663,1496,461,483,0
1899,-555,802,-1688,-1263,737,1328,-609,28,416,618,796,752,146,-377,-1536,298,1192,1216,-397,1
-891,-674,547,713,1112,1213,-625,432,463,78,-376,392,762,-87,849,-1681,-1113,2456,-606,2074,1
-486,44,11,1348,1787,-46,-549,418,1422,503,873,318,1918,1064,-82,582,1154,-42,-73,1812,1
-1132,-18,-368,-77,-56,-691,114,1328,399,104,-1885,-829,-2402,-4104,-1038,768,119,-976,-1167,-4081,0
-1203,-316,-1035,-649,651,949,759,576,-11,615,2382,584,-1072,-14,794,1122,-446,375,307,-273,1
817,357,748,157,-514,1104,-1305,392,656,-721,411,-564,1033,1199,-464,262,-596,-202,-8,-378,1
-2018,-385,51,-2061,-479,1259,-724,-4875,908,106,-486,6438,158,-523,2011,42,264,-1801,-188,-1816,0
-881,-28,515,66,-38,862,1979,-13,1508,102,561,2379,165,-778,1136,-1787,359,377,91,-1,1
624,1285,1085,306,-23,-1122,204,2002,627,103,162,832,459,564,2367,-53,-31,71,-2465,99,1
837,426,631,648,76,-413,-194,172,1332,703,2165,-434,866,301,889,-478,291,249,199,1373,1
574,-961,761,-2945,-2441,-1351,486,4153,1108,824,-2449,-2314,1396,1248,368,-2684,1535,1379,1602,-566,0
77,-26,-1741,-2371,-39,-3147,-1934,1546,61,745,198,-2491,-152,497,129,-817,1519,-629,223,378,0
-3014,-1071,1383,3307,-1337,-651,-1019,37,2338,-771,527,-2063,126,1417,1756,-413,1671,-2025,-1297,641,0
802,-269,38,606,371,555,-211,-598,17,1643,-1131,1463,197,55,1241,1903,-16,-1385,1457,413,1
111,1026,958,1882,638,1728,1153,-305,-1069,-203,-585,1388,577,-471,1513,357,1661,1119,2513,-134,1
221,828,1814,2289,-2833,-32,1178,-649,53,-662,1094,337,713,1654,-924,29,1002,409,1338,-1148,1
-506,-933,503,769,-1264,1364,1386,-684,-522,73,2513,222,-592,1046,1068,-144,1031,785,2555,2743,1
-389,-1703,1358,-25,-204,-3572,-1708,-172,1621,-887,-1998,1144,805,1836,-385,327,-2246,-4829,-1469,-453,0
-602,-88,1757,-2104,1284,91,-292,-1515,94,638,1098,435,357,183,742,208,-1443,1794,1146,477,1
26,-3867,2933,152,346,-1886,913,1067,-366,1134,-6292,-3166,-1774,-2214,2048,-2127,-2122,-3321,-3383,-2176,0
305,2583,436,-449,478,3629,3166,2085,664,-121,-1557,-3368,2477,428,-149,-1365,6,-3403,486,75,0
1549,163,-149,1868,-3066,1033,812,964,426,-256,-274,1874,1629,189,-224,391,-1725,-1019,-1458,-795,0
3395,3379,1452,-1166,-286,2258,-37,-394,-871,-441,1994,-2633,-2806,136,-2121,-2467,-1808,3518,146,899,0
2732,-169,1948,-1,-1397,4615,82,-729,1638,742,1848,1561,-206,388,774,1649,1762,-426,1635,221,0
1913,-1126,-302,2454,1462,-2645,7,2548,-352,-618,443,729,2817,-638,3099,-223,1082,282,-301,2549,0
1085,68,1696,-501,119,586,-199,-1306,-222,592,-174,839,821,614,1695,107,843,-1495,733,1753,1
71,891,302,1126,1381,-964,-154,1828,-211,-384,1416,499,1998,1169,1584,3233,1193,-424,34,1985,1
128,1854,-1948,-2235,2058,-2397,-637,19,3395,-3702,246,-3463,-1964,-2255,-2743,179,-3916,-2044,-4,32,0
-18,961,-192,1122,-1219,2446,-2349,-1761,428,-2877,-1402,3907,-1073,2272,-1077,1717,2,-384,251,296,0
-76,547,-6,-817,1147,1604,2661,1209,187,1903,-907,1571,866,307,794,1184,689,241,-8,1977,1
1736,361,565,1442,-1968,-1256,4422,1912,-2554,2746,-2334,2141,672,-2208,2038,-593,-324,274,167,1326,0
848,12,673,1337,263,2145,1351,701,5,1014,-1544,-261,-256,466,-761,1285,826,225,-101,-1061,1
2435,243,-2249,-2461,4062,946,669,736,-1807,-1004,-2129,-21,217,1634,426,128,-713,221,-572,3045,0
22,729,-3293,272,-1636,-231,-1788,828,554,781,326,1383,676,2471,-2466,-3431,603,-645,135,-1248,0
1415,104,-2501,-4288,2536,-1591,-47,-2356,69,1014,-1729,364,-2378,1137,-1448,-985,742,-813,658,-28,0
883,-311,952,3795,-3161,-53,617,1798,1806,-2052,-1225,-2372,591,154,2233,1579,1686,-2931,-284,4115,0
1641,241,-54,302,916,991,406,1148,2131,756,-324,61,-1234,-594,-208,55,-486,1071,-51,-105,1
1626,-1524,2835,-278,3593,-621,1728,721,112,452,648,-1288,2984,-1627,265,3658,-975,-234,2276,-1654,0
-329,96,-1466,-157,-809,-1069,2575,655,-107,72,1483,-653,1094,1694,-42,-1113,17,1564,1106,294,1
-1768,1859,356,715,-1254,799,-1935,1776,-2848,-317,-904,-2686,-434,-274,-1381,-3314,3388,449,-1746,933,0
-974,992,2305,279,521,958,-254,222,535,483,-422,724,19,-479,613,966,-48,368,319,2128,1
1211,-132,-1043,545,-375,-366,9,85,-231,337,-171,988,1364,558,-287,831,1078,-511,521,-1132,1
2256,16,963,-3194,1508,-181,546,-2199,-664,-548,-1471,38,-4,256,-1422,-3755,-1284,192,-1438,-346,0
-86,995,-1308,1372,-553,-2823,507,-3168,-576,-141,-14,3193,-1436,0,-2266,4069,452,-3599,906,-256,0
1054,-1878,-613,4368,-1904,171,-34,-1078,807,-1271,-2236,269,-1764,789,475,1121,-1351,702,3309,-858,0
2685,512,1215,764,387,1834,-134,-476,27,2138,-902,316,-1336,-791,945,-1232,3171,-422,2157,1308,1
601,556,1174,-192,1199,-637,88,1681,131,-715,653,-232,1993,-1586,-164,-231,-1738,-279,173,-1533,1
-1491,2241,3302,292,774,-2725,1165,773,-1886,162,223,-99,1,-2148,-4228,6096,108,-237,-1454,505,0
1171,1588,-1104,2539,1322,2422,481,-983,3529,652,1058,402,-1921,1788,-3704,-2202,-52,-454,-2523,1078,0
208,909,-3184,119,2471,2231,992,1,256,172,-2421,106,-1198,-1191,746,-1572,88,-1063,-3516,153,0
1701,-222,-474,335,318,-393,938,163,-221,604,3063,832,248,314,1428,296,611,-1164,-925,-858,1
887,1477,471,4,-81,757,-3974,-2209,1061,-152,-1586,-864,-363,326,-1254,17,-732,2909,1403,1127,0
-254,699,2662,2133,2106,939,-838,442,1,-576,-538,1124,95,151,993,601,671,255,91,1872,1
-7,-452,1086,-1594,-5687,-1959,-1938,3302,1289,-629,1797,-537,2328,497,-4485,1213,1462,2864,203,49,0
-372,-1803,832,-1092,1692,-1081,808,-34,-1951,-2498,2079,238,1478,346,297,153,-3642,5,-1467,-776,0
-597,1252,875,1266,791,17,746,-159,-274,129,-1039,-848,-526,1344,77,713,-1092,1298,188,-79,1
-199,1027,-73,223,25,799,-1245,-1169,1525,-88,2444,1517,2084,119,1032,956,-428,1314,688,406,1
1104,1324,-762,1399,-785,632,385,192,922,2089,308,2737,16,-704,-309,-812,31,987,-1243,1184,1
881,-98,723,3113,782,1058,2239,52,-1087,961,-412,522,-1246,651,295,173,2053,519,794,-22,1
214,884,1551,3508,2857,1485,2391,1587,-1043,-332,-2461,-143,272,-2215,672,446,-1773,1798,-1603,-2105,0
-17,3956,1614,1348,912,62,3024,666,-1214,-587,-8,1,1008,-597,-1207,989,35,627,-4,-966,0
-559,659,1521,-836,1136,442,913,606,-162,1495,-2185,1239,195,645,1138,2177,1472,-714,-18,0,1
1628,2644,-385,-1728,874,-4182,-332,993,3684,-558,771,-7,-482,-1052,-2021,-2439,-2424,-1684,1541,275,0
2137,-876,-606,-138,1154,988,103,1434,515,-25,-193,-948,1603,1202,126,-1285,697,637,909,943,1
1048,1129,-1332,1232,1775,362,-8,616,184,-7232,2221,3596,1091,658,1772,-3467,274,83,1218,87,0
-2081,178,-1057,-299,1205,2679,-717,-673,-4994,1788,2022,-99,-736,-279,424,2409,-2177,-1625,-468,-1503,0
1696,-1116,-124,388,-41,1428,-1141,5486,-151,907,-53,369,2912,1053,-1715,-1129,148,-15,-2475,-2439,0
-763,648,-3079,-2816,169,3578,-1326,-464,778,-1055,3134,416,-2426,-2331,-206,-584,461,477,-583,421,0
346,2339,2035,-127,1863,42,1255,227,378,3099,-252,64,-284,-1756,-884,1684,1992,-521,-295,-485,1
298,352,1476,-1097,1076,-1014,-26,1404,815,-376,869,574,152,-1264,127,1493,1444,1379,2875,-1785,1
2438,1262,2826,-948,953,-2327,-1578,96,-964,-229,-103,1325,521,1785,-2501,2412,1622,-1409,172,-225,0
-545,-1165,431,1048,143,646,1398,-1417,81,219,2044,-2141,4691,-1184,54,301,-1614,207,823,-42,0
-173,102,518,2481,948,586,347,14,416,1879,-1936,-421,725,2237,282,-254,141,112,-92,2202,1
21,1369,-174,122,-92,1184,-123,422,498,113,-779,1519,743,893,-1439,-1458,-634,51,331,484,1
1342,-1398,1433,1329,655,-786,732,686,-105,-555,1163,1932,-1634,2811,2325,706,897,-702,878,-701,1
707,-469,1215,91,814,818,118,6,-1016,-509,1916,1406,-404,-3,1366,1353,1719,-114,-1221,887,1
1806,1336,353,-201,408,-354,-412,-94,-2352,516,345,-1597,342,412,-1028,135,713,-854,406,52,1
164,-1484,-451,48,-2155,148,-2022,-1563,433,1942,-124,812,-1716,-192,2722,717,-228,-137,-2492,985,0
73,1875,3183,-1748,1402,63,-165,-2974,111,-3406,329,-2385,114,48,-1484,-2979,-511,34,-1638,557,0
-1249,775,859,-416,1543,-48,-2646,52,524,-4103,164,3797,3742,127,1544,-334,-246,907,-172,-6,0
-1212,52,3286,1299,995,-21,289,2197,-1523,1582,74,-17,1067,-932,-202,-874,-232,-182,15,352,1
-721,7,1713,-1429,1182,-3952,-1772,-535,-2293,628,4006,1017,-276,576,759,-3696,-256,-322,1686,-2809,0
-1023,802,2679,384,-341,1611,-679,221,1,338,-1075,-724,-498,693,602,1619,-1421,-267,258,-495,1
3488,-903,-811,1842,-1194,1408,-562,1894,-1598,-456,177,1768,2548,908,3088,-2483,-456,-851,2892,613,0
-3374,1047,423,1757,615,-2255,-2731,-732,-1564,-2704,-3093,639,941,-4406,-1539,-307,-73,-1182,1809,-1381,0
1437,-95,65,1186,1294,1524,-194,206,-1221,191,1553,3,984,432,-391,2008,48,192,645,1345,1
1197,-952,61,864,3081,566,-664,-452,-534,547,115,1752,1372,-41,839,598,587,1165,116,52,1
607,-528,-98,1937,61,2159,1132,-803,113,1518,-108,2372,139,-641,17,404,1214,299,1243,-338,1
-457,-1982,-3122,-1875,-961,2952,914,-1612,361,283,371,-1579,-649,2202,-1367,82,4635,-2107,-817,-681,0
782,31,-13,-73,1081,1465,1824,-56,-866,528,1768,233,29,9,541,2312,56,62,2006,785,1
-3921,-2697,351,-1835,-2362,-2134,1256,2194,3214,333,1973,1699,-714,-2719,186,-681,19,131,3633,446,0
-2562,-2601,-2586,162,-1376,3652,-1092,1271,1645,-2709,-1245,1761,-3519,3409,-4456,1357,1576,426,-1279,2199,0
529,901,-1493,3996,-111,-549,2225,1001,912,-3642,4458,395,33,-2351,-303,415,-2372,3247,-2833,2365,0
5365,445,434,-2042,-3362,-3124,2602,821,-1506,-2126,-1008,-1354,1732,1282,-1039,1665,1601,-4508,-2473,-864,0
-582,152,-456,448,1022,4,-39,886,182,2303,114,-239,273,-262,186,843,974,42,-515,788,1
-198,1213,1535,683,-2204,2,-965,-273,1321,-147,-35,199,645,175,-138,49,709,817,-73,707,1
-2223,-159,1132,333,3878,-502,1715,-106,942,-522,1546,-747,-1609,-1657,2564,821,1796,2663,-1295,1873,0
1212,-127,129,4279,1093,-353,-3144,1405,386,697,1666,-1503,3432,1115,1858,-2891,3443,-159,-1064,179,0
-253,1314,293,662,1274,1388,1116,43,-36,-125,83,2001,926,728,1396,-842,1167,-309,693,1441,1
1298,-1347,1492,411,-1,-474,244,1266,318,47,1384,848,346,802,527,739,669,-228,-452,1326,1
-482,88,652,-144,785,1246,-47,578,945,-438,153,743,808,-49,66,1545,128,3488,117,2416,1
1665,-47,749,1813,1012,-895,-663,4,799,-358,621,604,584,-72,-103,-464,-88,-29,818,-183,1
777,133,594,1037,-822,557,624,728,1776,642,387,-319,466,673,-461,-601,1106,501,2175,3,1
-318,2322,1238,-2492,-2242,-1376,673,1403,1649,864,-2235,-1563,3901,-158,-544,-771,7175,-1494,-999,57,0
3207,634,-406,-88,-1235,-2253,1117,1164,-879,221,1042,652,111,-2383,-118,3305,2493,43,387,-303,0
-557,497,278,2375,-496,1518,4488,402,-28,18,161,848,-3474,-91,1425,-478,2456,1705,-349,2914,0
1089,-1451,-2867,-1518,107,-178,-317,1079,5067,-514,-3108,-1658,-2022,103,1161,1634,-124,-1116,-1467,1768,0
3547,927,676,2666,422,1963,-3836,949,-244,2307,-63,-1023,2368,141,-2269,3532,2563,462,56,-578,0
-648,836,2265,486,919,-418,1536,-297,-1063,-203,78,191,764,2134,-6,1638,765,228,-1064,791,1
-71,737,976,121,-1358,1843,414,-304,-1403,682,-798,1188,1006,166,-1064,568,-1377,-461,-806,123,1
827,-254,-1069,83,-1,776,294,2542,523,276,1081,-37,-657,-1479,122,658,864,2004,-1897,1369,1
244,-135,452,-1274,2652,581,568,1547,1755,439,-1026,-76,-1099,93,-854,923,617,1026,72,-165,1
248,492,-524,-169,-983,749,-28,959,-2986,-2943,1277,-3383,2701,-164,1083,2064,-4542,-2428,-1247,-1508,0
-48,468,-4061,1381,-2351,-1652,-376,-2418,-371,-3123,108,-1777,-573,-974,-1114,-1321,978,-643,-188,3716,0
1994,-1587,-721,2047,3363,-298,-3237,-1432,-1902,-1688,-583,1336,796,996,-1024,-1129,-895,2216,-2368,-1065,0
-4,-422,727,-1662,173,714,2755,54,87,2139,688,1729,-108,-594,-1268,-36,976,2147,16,-83,1
2536,1777,-278,1544,-1746,-1243,-515,-626,-2498,1474,253,-397,-439,738,-251,294,1186,59,-1845,-429,0
925,-1558,-46,287,1335,1502,1232,25,197,155,514,-2235,983,-94,-847,511,-168,-847,927,1423,1
-656,628,-224,2043,3772,-14,1317,-21,-3382,887,-682,-1831,4402,14,7,3005,-1825,-2685,1031,2492,0
-533,-996,2583,981,-1465,-61,-796,19,128,-532,-1138,-172,-369,-3398,816,408,1193,-3464,-97,548,0
75,1087,-1783,-224,-1639,-1758,801,501,563,-1029,3677,-132,-65,-1232,-3289,-3479,3067,-3824,2792,28,0
2731,-1552,-82,-2818,2154,-479,628,-95,726,142,-3396,398,-506,-11,-1122,-1299,3164,-1489,2823,-312,0
923,721,1056,-235,-18,1477,605,-785,631,-1199,-1159,1822,647,-284,69,2041,-12,-762,1394,1019,1
-442,1104,649,-82,1575,2193,582,-943,1291,944,662,-302,-116,284,-73,-964,629,572,948,1153,1
474,-672,-89,-894,512,437,-1056,-191,1176,2355,1512,2255,276,1973,1096,-69,-963,533,-486,-787,1
145,206,-215,-15,3169,-1056,848,-824,-39,1092,-1436,3143,2019,2297,-1398,-185,561,1329,712,177,0
2459,-3636,3066,-1436,-602,993,575,-1221,993,1612,1247,-1248,-1048,-1956,-3246,1332,-967,-512,-3659,1233,0
1076,-106,1593,1655,1306,1512,1249,1532,977,277,972,646,-1261,-193,1697,-74,-1725,-7,1777,-672,1
-408,51,539,188,1586,-238,1483,-552,-306,1169,171,888,126,2249,-253,86,-441,-739,406,-292,1
157,503,734,178,-523,-1577,2261,-499,454,2595,-107,142,-6,38,971,1245,1278,3896,-221,468,1
928,-239,-1418,-562,-2359,-2622,13,182,-14,-192,-3937,-2107,-238,331,1724,864,-1055,1829,-3402,-1058,0
1546,-479,231,718,1952,217,493,-373,29,646,848,-273,767,-317,347,1336,1453,-472,-713,-383,1
886,-742,242,-97,-127,423,-56,175,-246,331,481,1307,373,-88,1056,-2272,757,247,169,-581,1
-1411,-285,1549,-1578,147,1111,-3149,-1065,67,1387,-18,-256,4286,1448,553,3401,-125,1432,-1166,828,0
-399,-1453,861,89,-537,-201,-116,904,-13,1193,831,481,452,-384,896,236,2017,2662,714,28,1
1559,-1758,3047,1608,1092,-222,-652,224,618,822,-998,2783,-388,-166,4373,-327,148,898,-1236,-1726,0
1697,156,-1394,-673,-961,-1216,-224,1975,958,244,401,-273,1122,-279,823,76,15,935,634,658,1
-1,1372,-1134,-322,1948,1998,-999,-133,39,539,-1466,-844,1358,-204,1283,-1513,-384,126,-73,256,1
268,-1404,4818,3652,-114,-1337,-2117,-1946,3183,1692,-1492,112,-4444,1642,-38,3892,2838,-64,-188,3339,0
-721,-2524,4202,1635,-2864,-3862,-314,412,1225,1312,-143,-224,4599,175,-2918,-1275,-463,1399,-296,1509,0
1203,1409,-2277,-1892,1341,-155,-1235,-402,-1941,-1238,-639,-838,4838,-2329,-1086,-1475,-2572,-2175,695,-1813,0
2501,-2033,-1389,3542,-972,3853,13,-1185,664,563,-1905,-259,494,84,4584,1187,-14,-1375,-195,742,0
3043,88,211,-5167,-2148,-812,-1236,18,907,-566,-2601,502,-4796,136,4124,99,1613,4085,4074,2354,0
1908,-868,-2649,-238,-3235,-444,-1268,-1892,2,1585,-1978,903,-2044,57,27,57,-774,1159,-2743,-531,0
2245,-235,541,1003,-241,-71,-748,676,256,1706,-377,1861,62,956,1038,1515,1492,1609,487,-262,1
156,-306,-83,-356,1022,-778,1342,913,-1058,-469,419,2258,-766,1656,368,67,822,608,-478,1119,1
-1396,435,-9,-2453,443,-1254,-2291,-66,-2416,2466,361,-685,-522,-1682,1092,-7,1079,2318,593,-734,0
-137,167,366,1141,-419,1143,-1978,378,579,466,-127,-1243,1219,1599,1602,-349,2213,-516,879,636,1
-2182,2997,-2311,-1048,-91,398,1131,-2027,-4039,-1769,611,-2986,904,-983,503,-1404,1699,-595,2816,-456,0
1466,-2498,535,-449,555,-836,-592,1159,-475,753,1572,1427,431,33,225,-1035,402,972,-904,894,1
-1147,-122,-2346,587,-4418,-1346,-116,-3918,-778,-4773,837,-2838,-3442,1054,363,234,-1098,3035,105,-847,0
-2454,13,1548,-255,-3,-76,183,-558,-1276,-121,-1247,405,-29,468,528,-1018,411,-2762,3133,-267,0
-2016,-1097,-843,1645,-2298,1855,151,-1111,815,-1382,-2409,1776,306,-1286,-1436,698,893,2492,2331,-517,0
2029,2069,872,915,-222,676,1473,-728,866,177,852,604,-216,112,3426,831,-102,972,1513,69,1
1695,456,169,403,-127,494,2596,-462,-1357,-1118,1626,-603,-153,-5,2006,1404,317,-201,244,-885,1
23,-671,-221,384,-984,777,-159,1278,749,1476,693,-168,164,1691,-584,-1219,1186,-514,451,1668,1
231,1669,-931,558,532,1572,4,1076,-982,397,508,-147,437,834,697,102,244,892,587,871,1
62,-4045,39,1204,-277,-625,-2433,-1926,2806,416,1502,2696,-1119,-1585,571,-3302,-1594,-2875,-522,1044,0
336,185,225,14,2218,569,185,1149,1344,-993,-1046,19,1504,37,245,583,-445,-1072,1652,377,1
-1176,-1451,-1226,103,1131,882,-161,-223,403,63,757,-438,1344,-286,9,1068,9,1862,-297,-153,1
-119,-1834,-3779,1796,-1861,2258,-1458,589,-31,1074,2882,-2722,-3065,-2025,-379,1698,-276,996,1456,-2892,0
-75,13,-146,1339,-126,2764,-2136,1054,1561,-1039,117,147,-4887,1086,-1034,-1585,-3861,-1579,-2574,3042,0
1124,1428,1284,783,1215,994,-2105,-193,1084,434,-73,2282,2788,-1066,2204,-841,537,-222,1173,-233,1
1787,2827,709,-1547,-454,-2834,-809,-1142,3484,8,165,-869,-685,1526,-1712,-359,2,27,-117,-2694,0
-2179,1578,332,3362,1603,-775,-2902,-782,1117,1041,-1035,-59,843,-4019,-321,-382,-588,882,-54,-1675,0
-312,121,371,2354,683,276,-1042,-1459,-1776,-1099,211,4509,-2852,4803,1148,1327,-868,4606,2056,-2478,0
267,-315,1607,-1254,1631,-1124,3643,1379,3893,378,-219,-495,-599,-2934,-3917,-3367,-463,335,-1547,-1914,0
-203,1708,2037,-1523,1455,446,1066,-1618,2071,-17,-3657,316,908,-303,2272,109,1577,1437,984,-17,0
2606,-4,-885,43,1207,-1009,-59,-579,-88,233,-1044,201,-91,1176,1982,559,258,656,447,-49,1
-262,-393,1793,974,2765,2049,-34,-161,-859,2714,-51,189,-639,703,-194,347,36,-74,1788,2686,0
1862,742,119,-1491,524,-313,-356,-619,1007,-2225,1117,-426,-1253,-2016,-2612,-207,-862,2792,559,-568,0
-2969,3496,585,-2227,-1109,2377,366,-281,1525,583,328,-2681,-688,-282,-1268,1956,2284,3659,-922,-326,0
-1328,463,1966,-338,-222,795,-1488,825,442,2601,56,-102,-69,1814,-3373,1732,-183,-6,125,2445,0
-632,-523,-1289,2503,-125,1041,-366,-829,-852,1368,1611,272,-1227,-1258,1049,1138,-999,-95,564,294,1
529,62,-1009,-935,-64,-776,618,664,-36,917,2711,1586,857,-465,-692,1247,712,544,144,1173,1
-286,655,706,1383,1818,1874,391,568,1429,1285,298,2659,-1317,-305,-1066,2884,1447,185,-366,404,1
